Wall time,Step,Value
1676749445.2333136,75599,0.2644505202770233
1676749490.4314187,75699,0.2617638111114502
1676749537.331958,75799,0.2509691119194031
1676749560.8799343,75849,0.2275838553905487
1676749726.0838935,76199,0.2491709291934967
1676749842.0165284,76449,0.2751162648200989
1676749987.5831263,76749,0.2820625305175781
1676750060.0998087,76899,0.2748483121395111
1676750083.5576296,76949,0.23402456939220428
1676750153.3364632,77099,0.26960086822509766
1676750322.0265825,77449,0.2556663751602173
1676750390.022294,77599,0.2615694999694824
1676750413.608156,77649,0.29214000701904297
1676751435.0317883,77699,0.3237123191356659
1676751529.9977846,77899,0.27551236748695374
1676751646.666362,78149,0.28729048371315
1676751693.1013846,78249,0.25690513849258423
1676751715.7314427,78299,0.2944396734237671
1676751740.8883216,78349,0.2354935258626938
1676751787.735826,78449,0.27700304985046387
1676751834.8801692,78549,0.25852566957473755
1676751859.0316112,78599,0.25910648703575134
1676751882.5882847,78649,0.272684782743454
1676751905.4398222,78699,0.2546040117740631
1676751975.9298737,78849,0.29307612776756287
1676752023.9883113,78949,0.23339393734931946
1676752071.224206,79049,0.2678992748260498
1676752095.3987293,79099,0.23224617540836334
1676752119.3552887,79149,0.3068329095840454
1676752189.652725,79299,0.2842009365558624
1676752307.4123263,79549,0.23749765753746033
1676752427.2214477,79799,0.2590191662311554
1676752450.4755864,79849,0.2687586545944214
1676752474.766414,79899,0.27503305673599243
1676752569.047075,80099,0.21970531344413757
1676752592.8155074,80149,0.2352403998374939
1676752617.7238574,80199,0.2218831479549408
1676752782.6281526,80549,0.2345212996006012
1676752805.943115,80599,0.23663485050201416
1676752853.3105035,80699,0.3020743131637573
1676752877.277073,80749,0.2451779842376709
1676752925.6945639,80849,0.2557622194290161
1676753069.8146954,81149,0.22831174731254578
1676753118.4842453,81249,0.3237836956977844
1676753165.3561318,81349,0.2636401951313019
1676753188.9854882,81399,0.24747654795646667
1676753284.7132053,81599,0.2624179422855377
1676753379.7443151,81799,0.22595608234405518
1676753402.8398647,81849,0.2600559592247009
1676753424.998916,81899,0.3003711402416229
1676753494.5090084,82049,0.2970885932445526
1676753517.9869547,82099,0.2826303541660309
1676753636.5773802,82349,0.23192617297172546
1676753659.5519493,82399,0.22672304511070251
1676753707.584995,82499,0.2798094153404236
1676753755.138955,82599,0.2698217034339905
1676753779.9687805,82649,0.24529914557933807
1676753804.4639828,82699,0.3166055679321289
1676753828.4999735,82749,0.24889662861824036
1676753875.9931717,82849,0.2798105478286743
1676753924.6613445,82949,0.24005892872810364
1676754020.1919982,83149,0.23739469051361084
1676754068.4050343,83249,0.3184888958930969
1676754114.8917327,83349,0.24493063986301422
1676754184.8867784,83499,0.28808438777923584
1676754209.6632924,83549,0.2205771505832672
1676754305.0246234,83749,0.20641687512397766
1676754376.6331742,83899,0.24689793586730957
1676754425.0179408,83999,0.22284483909606934
1676754448.0860395,84049,0.17767837643623352
1676754496.09219,84149,0.22407206892967224
1676754567.3390536,84299,0.23433485627174377
1676754591.5069103,84349,0.2455686628818512
1676754614.8742597,84399,0.26949092745780945
1676754639.2451942,84449,0.27870213985443115
1676754756.768633,84699,0.23945574462413788
1676754780.173968,84749,0.23171016573905945
1676754803.8238554,84799,0.26124027371406555
1676754850.8800461,84899,0.288343220949173
1676754899.1910896,84999,0.2605028748512268
1676754923.6788175,85049,0.24049288034439087
1676754970.582812,85149,0.26401418447494507
1676755018.4694452,85249,0.24542924761772156
1676755087.8872702,85399,0.23441283404827118
1676755136.8626494,85499,0.24061988294124603
1676755160.8000736,85549,0.2596229314804077
1676755184.8397338,85599,0.2824837565422058
1676755207.2195678,85649,0.2633368670940399
1676755348.9039035,85949,0.23380064964294434
1676755372.5507722,85999,0.28377947211265564
1676755443.103771,86149,0.2745896279811859
1676755466.2342517,86199,0.2655622363090515
1676755488.8400335,86249,0.2476653754711151
1676755512.805572,86299,0.23093897104263306
1676755630.7879016,86549,0.23201143741607666
1676755819.8586314,86949,0.2797499895095825
1676755843.2296588,86999,0.2858692407608032
1676755938.675883,87199,0.2265506386756897
1676755986.3351123,87299,0.2535530924797058
1676756057.6336823,87449,0.26163557171821594
1676756082.4072134,87499,0.2713373303413391
1676756106.3288405,87549,0.28253763914108276
1676756129.3997362,87599,0.22488638758659363
1676756176.505699,87699,0.25386157631874084
1676756200.1935146,87749,0.26780539751052856
1676756269.283839,87899,0.2550468444824219
1676756389.6184876,88149,0.25893932580947876
1676756413.4608507,88199,0.253396600484848
1676756461.9836247,88299,0.21556356549263
1676756533.287507,88449,0.22912901639938354
1676757694.9186409,88799,0.1957981288433075
1676757718.561639,88849,0.24192170798778534
1676757741.4826317,88899,0.28039681911468506
1676757812.2043355,89049,0.2448851317167282
1676757905.3517542,89249,0.2586556077003479
1676757928.9720125,89299,0.2426331639289856
1676757952.3612509,89349,0.2588004469871521
1676758024.0629172,89499,0.23403172194957733
1676758046.556563,89549,0.23377388715744019
1676758091.4328814,89649,0.25294598937034607
1676758138.9054332,89749,0.23289787769317627
1676758186.9149005,89849,0.24720805883407593
1676758282.3247752,90049,0.2486598789691925
1676758329.595871,90149,0.27271413803100586
1676758352.0115716,90199,0.23864923417568207
1676758376.2573595,90249,0.24984830617904663
1676758471.8961163,90449,0.2602725625038147
1676758519.6905434,90549,0.23986729979515076
1676758612.8120708,90749,0.2460518777370453
1676758660.998555,90849,0.23332521319389343
1676758708.0884533,90949,0.22615277767181396
1676758732.6022615,90999,0.2699863016605377
1676758827.0669253,91199,0.3095341622829437
1676758897.2766824,91349,0.2747965455055237
1676758919.9554346,91399,0.2675987482070923
1676758967.7876945,91499,0.24974437057971954
1676758991.1846557,91549,0.2518094778060913
1676759038.0203838,91649,0.2583979666233063
1676759061.5317001,91699,0.23020842671394348
1676759086.3680549,91749,0.28291136026382446
1676759132.5883882,91849,0.22435782849788666
1676759156.704208,91899,0.23783475160598755
1676759180.908698,91949,0.26329344511032104
1676759322.180403,92249,0.26819947361946106
1676759347.2324238,92299,0.25236836075782776
1676759370.7078717,92349,0.21706458926200867
1676759393.9167905,92399,0.2216939926147461
1676759417.9235172,92449,0.2496158480644226
1676759488.3668818,92599,0.2433372437953949
1676759534.6265557,92699,0.2554618716239929
1676759701.5427601,93049,0.2499215006828308
1676759797.4699805,93249,0.24748730659484863
1676759822.388604,93299,0.21183104813098907
1676759847.29992,93349,0.28871971368789673
1676759869.354271,93399,0.247836172580719
1676759963.4371824,93599,0.22474417090415955
1676759987.1122262,93649,0.22272738814353943
1676760011.6186616,93699,0.23392429947853088
1676760035.0997858,93749,0.22131189703941345
1676760058.4307582,93799,0.27133339643478394
1676760104.7927992,93899,0.287402480840683
1676760175.2239227,94049,0.2502562999725342
1676760245.1533637,94199,0.28587082028388977
1676760269.8116496,94249,0.2881573736667633
1676760318.0864801,94349,0.2588832378387451
1676760366.4958346,94449,0.2262316644191742
1676760413.5444574,94549,0.26577478647232056
1676760530.5926886,94799,0.2848803400993347
1676760626.4268029,94999,0.23197586834430695
1676760696.4689996,95149,0.22892506420612335
1676760790.8373818,95349,0.27119624614715576
1676760836.5592606,95449,0.24140222370624542
1676760860.7429218,95499,0.20240585505962372
1676760884.369621,95549,0.22620269656181335
1676760956.2955709,95699,0.22069892287254333
1676761027.7789404,95849,0.2531857490539551
1676761076.9718158,95949,0.22254952788352966
1676761218.8258693,96249,0.26151028275489807
1676761242.7906103,96299,0.23910775780677795
1676761266.5546525,96349,0.25152289867401123
1676761336.148263,96499,0.2472790777683258
1676761406.473073,96649,0.28100937604904175
1676761475.9398835,96799,0.23635569214820862
1676761500.2194288,96849,0.2741665244102478
1676761571.8785615,96999,0.2487151026725769
1676761595.5257072,97049,0.24417191743850708
1676761618.6187072,97099,0.22146958112716675
1676761641.6399832,97149,0.2558973431587219
1676761712.7786927,97299,0.24258163571357727
1676761759.643143,97399,0.2187574803829193
1676761829.9544728,97549,0.2496473640203476
1676761853.0554352,97599,0.2514326572418213
1676761899.7066894,97699,0.22706276178359985
1676761969.695606,97849,0.29975825548171997
1676762065.0436106,98049,0.24159950017929077
1676762089.1161563,98099,0.29800140857696533
1676762112.4074597,98149,0.22278794646263123
1676762135.5663445,98199,0.2646086513996124
1676762159.9724844,98249,0.24524855613708496
1676762207.1533487,98349,0.21947428584098816
1676762231.0299714,98399,0.2252444475889206
1676762253.503627,98449,0.2476588487625122
1676762276.0438669,98499,0.24291004240512848
1676762418.766518,98799,0.22763170301914215
1676762467.8788002,98899,0.25931021571159363
1676762514.6769805,98999,0.22751471400260925
1676762539.9235554,99049,0.27697235345840454
1676762563.4348683,99099,0.26714852452278137
1676762587.1475236,99149,0.21860244870185852
1676762610.442679,99199,0.23934710025787354
1676762657.5387015,99299,0.25288328528404236
1676762706.3469777,99399,0.21898429095745087
1676762729.760917,99449,0.2608689069747925
1676762802.3677874,99599,0.23722600936889648
1676762825.3256588,99649,0.23458489775657654
1676762893.2392883,99799,0.22403979301452637
1676764058.162268,100149,0.26573503017425537
1676764392.740686,100849,0.22676466405391693
1676764415.4829931,100899,0.2939941883087158
1676764509.5441024,101099,0.27293431758880615
1676764532.9988837,101149,0.21779406070709229
1676764555.502682,101199,0.24630406498908997
1676764604.3894756,101299,0.21743424236774445
1676764628.9021218,101349,0.26169735193252563
1676764679.204149,101449,0.27217376232147217
1676764749.1599302,101599,0.22068312764167786
1676764771.2870245,101649,0.18946997821331024
1676764819.9218917,101749,0.2590446472167969
1676764844.197059,101799,0.22662104666233063
1676764866.9602633,101849,0.2546904385089874
1676764961.2722814,102049,0.2329598218202591
1676764984.8878758,102099,0.24931281805038452
1676765034.346881,102199,0.23042498528957367
1676765058.584143,102249,0.24423906207084656
1676765128.5366333,102399,0.2332356870174408
1676765152.1060545,102449,0.24542973935604095
1676765176.406711,102499,0.26455560326576233
1676765293.9684484,102749,0.23326635360717773
1676765317.1147819,102799,0.23154301941394806
1676765342.343771,102849,0.2812003195285797
1676765366.3229465,102899,0.268907755613327
1676765605.2803788,103399,0.22089718282222748
1676765630.3018503,103449,0.26884737610816956
1676765678.3673089,103549,0.24199014902114868
1676765773.563272,103749,0.2140440046787262
1676765870.470949,103949,0.24106715619564056
1676765894.6372526,103999,0.2437194585800171
1676766012.0135133,104249,0.2633707523345947
1676766060.396189,104349,0.21907302737236023
1676766083.73959,104399,0.18783067166805267
1676766132.294298,104499,0.22273534536361694
1676766156.7536323,104549,0.25018125772476196
1676766180.2017465,104599,0.2474168986082077
1676766273.074487,104799,0.228611558675766
1676766295.7882545,104849,0.20671969652175903
1676766319.4559922,104899,0.2213936299085617
1676766343.3956604,104949,0.2888384461402893
1676766392.0313497,105049,0.22283905744552612
1676766415.5270362,105099,0.23453980684280396
1676766463.7331395,105199,0.2647686004638672
1676766486.575909,105249,0.23497501015663147
1676766509.41745,105299,0.2421664595603943
1676766532.907461,105349,0.23313656449317932
1676766604.503791,105499,0.26564842462539673
1676766627.3123574,105549,0.24805709719657898
1676766721.9890945,105749,0.22728346288204193
1676766745.5654483,105799,0.2679864168167114
1676766842.1907065,105999,0.2364065945148468
1676766865.5789976,106049,0.246530681848526
1676766911.7758732,106149,0.2511567771434784
1676766935.5293338,106199,0.2775876820087433
1676766960.1914434,106249,0.25365668535232544
1676767007.8864255,106349,0.19602185487747192
1676767030.4605956,106399,0.2310512661933899
1676767124.9711814,106599,0.2563662827014923
1676767195.363502,106749,0.27084487676620483
1676767217.8478796,106799,0.23668749630451202
1676767240.6461515,106849,0.22185088694095612
1676767312.1229556,106999,0.2475586086511612
1676767406.8747199,107199,0.24851521849632263
1676767552.010917,107499,0.2405250370502472
1676767576.4455998,107549,0.2552446126937866
1676767670.3779807,107749,0.24972566962242126
1676767693.6581094,107799,0.24960708618164062
1676767789.2857013,107999,0.207600936293602
1676767812.241641,108049,0.23654600977897644
1676767836.617114,108099,0.23879607021808624
1676767861.0327358,108149,0.25766170024871826
1676768026.1734073,108499,0.2714960277080536
1676768121.830477,108699,0.21092049777507782
1676768170.3799014,108799,0.18843823671340942
1676768194.8149893,108849,0.2566893398761749
1676768360.3764904,109199,0.24255433678627014
1676768407.9988067,109299,0.21581491827964783
1676768454.3902125,109399,0.2488635629415512
1676768503.2310944,109499,0.26418328285217285
1676768621.340735,109749,0.2853350341320038
1676768738.9220054,109999,0.25658664107322693
1676768787.3021963,110099,0.19177895784378052
1676768810.7908123,110149,0.2690958082675934
1676768834.7335439,110199,0.232363760471344
1676768905.7007754,110349,0.22199802100658417
1676768978.0385933,110499,0.23963671922683716
1676769024.9871035,110599,0.24279198050498962
1676769048.9604816,110649,0.22668302059173584
1676769096.4397833,110749,0.2436540424823761
1676769119.397953,110799,0.26499053835868835
1676769143.4140105,110849,0.2371436208486557
1676770257.2756536,111099,0.22246789932250977
1676770280.1744401,111149,0.23981131613254547
1676770304.1748002,111199,0.25175929069519043
1676770350.6627283,111299,0.24905957281589508
1676770398.6494455,111399,0.2635272145271301
1676770539.3037848,111699,0.2599433958530426
1676770611.064126,111849,0.24873295426368713
1676770633.7342706,111899,0.22712640464305878
1676770681.3896267,111999,0.21308237314224243
1676770751.6730316,112149,0.2667241394519806
1676770798.728288,112249,0.249190092086792
1676770870.7028787,112399,0.21231266856193542
1676771037.6922138,112749,0.21703195571899414
1676771108.7237968,112899,0.22150325775146484
